,Date,Open,High,Low,Close,Volume,SMA,RSI,EMA,MACD
211,2017-07-11,23.416999999999998,23.8427,23.3318,23.5021,172055,23.14255555555558,52.00953043655993,23.295902449725116,0.025119637228222302
212,2017-08-11,23.5021,23.5021,22.9912,23.3318,225670,23.085788888888914,50.04207104350278,23.303081959780094,0.020293457791030534
213,2017-09-11,23.1615,23.3318,22.9912,23.0763,179117,23.01955555555558,47.15966915067034,23.257725567824078,-0.0041007677827344935
214,2017-10-11,23.0763,25.0348,23.0763,24.6091,1173356,23.208788888888915,61.490380713210016,23.528000454259264,0.09910832349460463
215,2017-11-13,24.6943,25.8012,24.6943,25.12,659063,23.473711111111136,64.90672205997211,23.846400363407415,0.21959626311650737
216,2017-11-14,25.5458,25.5458,24.6942,24.7794,435673,23.719711111111135,61.02021728124541,24.033000290725933,0.2843227541237958
217,2017-11-15,24.9497,24.9497,24.1833,24.3536,594308,23.918400000000023,56.4680519040133,24.09712023258075,0.2978272954642769
218,2017-11-16,24.4388,25.2903,24.2684,25.2051,900298,24.14546666666669,62.49380063441807,24.318716186064602,0.3729396592442633
219,2017-11-17,25.0348,25.4606,24.7793,24.9497,631651,24.325233333333358,59.8191675977436,24.444912948851684,0.4071645635249439
220,2017-11-20,25.12,25.4606,24.9497,25.12,389281,24.505000000000027,61.017227221130184,24.579930359081352,0.442924080399834
221,2017-11-21,25.0348,26.8231,24.9497,25.9715,1405929,24.798300000000026,66.41012916658886,24.858244287265084,0.5338191539582304
222,2017-11-22,26.1418,28.8667,25.8863,28.5261,2575987,25.40383333333336,76.78596961537352,25.59181542981207,0.80273558875232
223,2017-11-23,28.5261,29.3776,27.2488,28.1003,1099305,25.79174444444447,72.75204666141468,26.093512343849657,0.9703101677077797
224,2017-11-24,28.1003,28.3558,27.5042,28.1003,760832,26.122888888888912,72.75204666141468,26.494869875079726,1.0905431265166676
225,2017-11-27,28.0151,29.8033,27.93,29.5479,1471607,26.65272222222225,77.42762436923728,27.105475900063787,1.2877929588995087
226,2017-11-28,29.7182,29.8034,28.6112,28.7815,1001471,27.144711111111135,70.5275786064013,27.440680720051034,1.3665204006934815
227,2017-11-29,28.8667,29.633000000000003,28.7815,29.4627,620531,27.617777777777803,72.84403978829013,27.84508457604083,1.4669693035156115
228,2017-11-30,29.4627,31.4212,29.2924,30.8252,1504596,28.270611111111137,76.77587357945586,28.441107660832664,1.6376404461424592
229,2017-01-12,30.5697,32.6134,30.5697,32.4431,1584385,29.084288888888914,80.40410470576778,29.241506128666135,1.8817578320051744
230,2017-04-12,32.6134,34.2313,32.6134,34.2313,1481041,30.00204444444447,83.47667663740553,30.239464902932912,2.19422179150439
231,2017-05-12,34.4016,35.5937,32.3579,32.8688,2036241,30.484566666666694,73.96089999318124,30.76533192234633,2.305334901750168
232,2017-06-12,32.954,33.4649,31.7618,32.4431,1920370,30.96710000000003,71.22886089232688,31.10088553787707,2.3321587356834677
233,2017-07-12,32.4431,33.2946,32.3579,32.954,731029,31.506400000000028,72.53986579192458,31.471508430301657,2.3673528080165838
234,2017-08-12,33.1243,33.1243,31.9322,32.1025,746766,31.790244444444472,67.05563210948569,31.59770674424133,2.3000222059070126
235,2017-11-12,32.358000000000004,32.358000000000004,29.8034,29.9737,1325148,31.92271111111114,55.71480539566647,31.272905395393064,2.0512404269789215
236,2017-12-12,29.1222,31.0807,28.1003,30.3994,1067529,32.02678888888892,57.27107519764842,31.098204316314458,1.866908942895897
237,2017-12-13,30.3994,30.8252,29.3776,30.2291,627851,31.96055555555559,56.41693046409124,30.92438345305157,1.6876291882109555
238,2017-12-14,30.2291,32.3579,30.0588,32.1876,1075163,31.9321666666667,63.212026607421095,31.177026762441255,1.6841692187203492
239,2017-12-15,32.1876,32.8688,32.1024,32.6134,941089,31.752400000000037,64.50765152916927,31.46430140995301,1.6962325563705
240,2017-12-18,32.5282,33.8907,32.5282,33.1243,914930,31.78078888888892,66.05253493580734,31.79630112796241,1.7271091593001522
241,2017-12-19,33.2095,33.2095,32.1025,32.2728,1043120,31.7618666666667,61.266074644409166,31.89160090236993,1.6636921483840652
242,2017-12-20,32.2728,33.3798,32.0173,32.8688,895360,31.752400000000037,63.27223552020057,32.087040721895946,1.6425911609326143
243,2017-12-21,33.2094,33.7203,32.7836,33.1243,700915,31.865933333333366,64.12993613863979,32.294492577516756,1.6277218270497649
244,2017-12-22,33.2095,33.2095,32.1025,32.3579,849415,32.13084444444448,59.631454945197966,32.3071740620134,1.536385205608223
245,2017-12-25,32.4431,32.8688,32.1024,32.4431,383950,32.35792222222226,59.96764512369191,32.33435924961073,1.4541130924490844
246,2017-12-26,32.4431,35.168,32.3579,35.0828,2547080,32.89722222222226,68.6725908062569,32.88404739968858,1.5836581537352359
247,2017-12-27,35.168,36.1898,34.9125,35.9343,1453096,33.313522222222254,70.87282097832998,33.49409791975087,1.7350321116803968
248,2017-12-28,36.0195,37.2967,36.0195,37.0413,1240763,33.805511111111144,73.48051359326752,34.2035383358007,1.9221651885698527
249,2017-12-29,36.9561,37.1265,36.1046,36.7858,1403091,34.212344444444476,71.88095635437853,34.71999066864056,2.026492639824326
250,2018-02-01,36.7006,40.1919,36.6155,39.8513,1536453,35.05440000000002,78.05376403339793,35.74625253491245,2.3296780487578914
251,2018-03-01,39.8513,41.2989,37.7225,39.1701,2153279,35.75454444444446,74.15795255071653,36.43102202792996,2.486326696227124
252,2018-04-01,38.7443,40.6177,38.6592,39.9365,1397180,36.51145555555558,75.63160972860442,37.13211762234397,2.641860232606412
253,2018-05-01,39.5959,41.2989,39.1701,40.788000000000004,1335299,37.44813333333335,77.18809474069278,37.863294097875176,2.801536248486407
254,2018-08-01,40.7028,43.4277,40.6177,43.3426,1695283,38.659188888888906,81.09041596515934,38.959155278300145,3.0984979561019443
255,2018-09-01,43.3426,44.5347,42.6614,43.4277,1597691,39.58640000000002,81.20575535990119,39.85286422264012,3.3026383486086814
256,2018-10-01,43.8535,43.8535,41.4692,41.9801,1861371,40.258155555555575,73.04399383061549,40.2783113781121,3.3094624356312323
257,2018-11-01,41.9801,43.4277,40.8731,43.1723,1322935,40.9393777777778,75.2502369244212,40.85710910248969,3.372198544430887
258,2018-12-01,43.3426,45.1308,43.001999999999995,43.6832,1021552,41.70575555555558,76.15105772768146,41.422327281991755,3.4236767089385225
259,2018-01-15,43.4277,44.2793,43.4277,44.2793,951914,42.197755555555574,77.19405537593144,41.99372182559341,3.47254448216885
260,2018-01-16,44.2793,45.0457,43.9387,44.7902,1154825,42.82221111111113,78.0789215378255,42.553017460474734,3.5120135981508014
261,2018-01-17,44.705,46.3229,44.705,45.1308,1733229,43.39935555555557,78.67301185490989,43.06857396837979,3.5300841181007527
262,2018-01-18,45.5566,45.5566,43.3426,44.9605,1590981,43.862966666666686,77.54144778080375,43.446959174703835,3.4904278688524215
263,2018-01-19,44.705,50.24,44.6199,48.2814,2350353,44.411722222222245,82.75139371711877,44.41384733976307,3.684496301847574
264,2018-01-22,47.8556,54.2421,47.6853,54.2421,3011445,45.613322222222244,88.09137071251034,46.379497871810464,4.270053093489395
265,2018-01-23,54.9233,59.6067,54.2421,57.3076,2455609,47.316377777777795,89.83440838971168,48.56511829744838,4.924702396416862
266,2018-01-24,57.3076,57.9037,54.0718,54.6679,2076432,48.59366666666668,79.09823042539428,49.78567463795871,5.170907948323936
267,2018-01-25,55.0937,57.2225,53.5609,54.1569,2344305,49.757411111111125,77.17541769198854,50.65991971036697,5.264112777330062
268,2018-01-26,54.2421,55.349,52.3687,52.7945,2179883,50.70354444444447,72.14022459551094,51.08683576829358,5.168465133077547
269,2018-01-29,50.6657,54.4975,50.2399,51.943000000000005,1507535,51.49830000000002,69.10553232238851,51.25806861463487,4.966701706576821
270,2018-01-30,51.0915,52.1133,49.8142,50.2399,2202371,52.0659777777778,63.36409551973812,51.054434891707906,4.616164529613847
271,2018-01-31,50.2399,50.6657,45.5565,45.812,3097150,52.16058888888891,51.40595745886206,50.00594791336633,3.9356984846472542
272,2018-01-02,45.812,47.6854,42.1504,43.598,2430906,51.64021111111113,46.66390951805737,48.72435833069307,3.181103167540705
273,2018-02-02,44.2792,45.5565,42.49100000000001,45.3011,2551448,50.646766666666686,50.450424193730925,48.03970666455446,2.6895039513741352
274,2018-05-02,45.3011,45.7269,41.7247,42.4911,2133156,49.00048888888891,44.79923418290006,46.92998533164358,2.049538708492925
275,2018-06-02,42.1505,42.1505,37.6374,38.7444,2770837,47.23121111111113,38.59198119762578,45.292868265314866,1.2259028206687006
276,2018-07-02,39.1702,43.4278,39.1702,43.001999999999995,2381296,45.9917777777778,47.494874649949004,44.8346946122519,0.906271252479705
277,2018-08-02,42.4911,44.1941,39.2553,39.681,1412300,44.534722222222236,42.33865034960761,43.803955689801526,0.38059670472502916
278,2018-09-02,38.3186,39.5958,34.7422,39.5959,1433769,43.16282222222224,42.21218595598285,42.96234455184123,-0.04238246180328531
279,2018-12-02,39.1701,42.5762,39.1701,42.4911,727541,42.30184444444447,47.91249622014932,42.86809564147299,-0.1423372793191504
280,2018-02-13,42.4911,45.1308,42.4911,45.1308,1390941,42.22615555555558,52.51195957182234,43.32063651317839,-0.008453022053032555
281,2018-02-21,45.9823,47.3448,45.1308,46.7487,1113547,42.576233333333356,55.12735336745576,44.00624921054272,0.22560162990252053
282,2018-02-22,46.919,46.919,43.6832,44.2793,1253519,42.46270000000001,50.55112085927618,44.06085936843418,0.2094176491850419
283,2018-02-23,44.2793,45.7269,43.8535,45.0456,1074223,42.746533333333346,51.88588791746413,44.25780749474735,0.2554807110253634
284,2018-02-26,45.1308,46.408,44.6198,44.9605,1126366,43.437211111111125,51.71892733362624,44.39834599579788,0.2818699394071018
285,2018-02-27,45.3011,49.3884,44.8753,49.0478,3664154,44.10896666666668,58.608162999098894,45.32823679663831,0.6253854893995481
286,2018-02-28,49.3884,50.0696,48.1111,49.2181,1581591,45.16864444444446,58.87149272944407,46.10620943731065,0.9009798890870755
287,2018-01-03,49.0478,49.8142,48.2814,48.7923,1373626,46.19046666666668,57.88000028207873,46.64342754984853,1.0726668986532317
288,2018-02-03,48.5368,48.5368,46.8338,48.4517,1308865,46.85275555555557,57.052284808719115,47.00508203987883,1.1677850184141505
289,2018-05-03,48.1962,49.8141,45.8971,45.9823,1523671,46.94736666666668,51.321864720775224,46.80052563190307,1.0320104966494554
290,2018-06-03,47.0893,47.7705,45.812,47.6002,1149315,47.04197777777779,54.54334729138465,46.96046050552246,1.0429368913164438
291,2018-07-03,47.6854,48.026,44.9605,45.0456,1449508,47.12712222222223,49.02629793744759,46.57748840441798,0.8358263812542148
292,2018-08-03,45.9823,45.9823,43.4277,44.4496,1337763,47.06090000000001,47.81122325251015,46.151910723534385,0.6164910656071214
293,2018-09-03,44.7051,45.9823,44.3644,44.8753,648087,47.051433333333335,48.78754186421548,45.89658857882751,0.47158059248638295
294,2018-12-03,45.1308,45.7268,44.1941,44.4496,685958,46.54052222222222,47.824055579885425,45.607190863062016,0.3187136338591827
295,2018-03-13,44.2793,44.5348,43.2575,43.4277,1845989,45.89714444444445,45.50106426070484,45.17129269044962,0.11379492115855783
296,2018-03-14,43.4277,43.5129,42.3207,43.2574,1633496,45.28215555555556,45.10783655016975,44.788514152359696,-0.06163592122693018
297,2018-03-15,43.3426,45.0456,43.2574,44.5347,1384430,44.84693333333334,48.689553802226584,44.73775132188776,-0.09648645675712686
298,2018-03-16,44.705,45.5565,44.2792,44.4496,1088980,44.676633333333335,48.46266681350873,44.68012105751021,-0.12948005061404189
299,2018-03-19,44.4496,44.8754,42.9169,43.0871,1694054,44.175177777777776,44.85845932799653,44.36151684600817,-0.26254363496786937
300,2018-03-20,43.2574,43.598,40.7028,40.9583,3116500,43.72103333333334,39.86933321649011,43.680873476806546,-0.533622584134342
301,2018-03-21,40.9583,42.3207,39.9365,40.6177,1557930,43.29526666666667,39.11966394609321,43.06823878144524,-0.7670955775367503
302,2018-03-22,40.7029,42.0653,40.6177,41.2989,870574,42.8978888888889,41.48929507348271,42.7143710251562,-0.8869334432789557
303,2018-03-23,41.2989,41.2989,38.3186,39.9365,1278764,42.39643333333335,38.280131833308026,42.15879682012496,-1.0793974868857674
304,2018-03-26,39.2553,40.7029,39.1701,40.1068,638775,42.027444444444455,38.916160625056165,41.74839745609997,-1.2043023929949683
305,2018-03-27,40.2771,41.3841,40.192,40.9583,804364,41.7719888888889,42.12744754908187,41.590377964879984,-1.2205121924481048
306,2018-03-28,40.9583,41.4692,40.1919,40.7029,449013,41.346233333333345,41.424009523168046,41.41288237190399,-1.2396769960943175
307,2018-03-29,40.7029,41.4693,40.4474,41.4692,713517,41.0150777777778,44.42262868955936,41.424145897523196,-1.1794354377419864
308,2018-03-30,41.2137,42.5762,41.1286,42.3208,860361,40.92993333333335,47.63108937475892,41.603476718018555,-1.0508628727908231
309,2018-02-04,42.5763,43.5129,42.1505,42.5762,846561,41.10970000000001,48.58964917414559,41.798021374414844,-0.9177799472844583
310,2018-03-04,42.5762,42.6614,41.4692,41.7247,955971,41.23270000000001,45.59328239270671,41.78335709953188,-0.8709795931437583
311,2018-04-04,41.7247,42.6614,41.4692,41.895,1182775,41.29893333333334,46.30644416447797,41.805685679625505,-0.8108017704620778
312,2018-05-04,41.7247,42.1505,40.8732,41.1286,627097,41.4313888888889,43.54043374089585,41.67026854370041,-0.8155513194099129
313,2018-06-04,41.2989,41.9801,41.1286,41.3841,781188,41.57331111111111,44.72580634775141,41.61303483496033,-0.7895966774811782
314,2018-09-04,40.8732,41.3841,40.192,40.6177,812499,41.53546666666667,41.88510098480017,41.41396786796827,-0.8214009132637301
315,2018-10-04,40.6177,42.3207,39.9365,41.2989,977855,41.601688888888894,45.21574053058355,41.390954294374616,-0.7826173269023187
316,2018-11-04,41.5544,42.1504,40.6177,40.9583,690947,41.544922222222226,43.86215773160198,41.3044234354997,-0.7704829805860811
317,2018-12-04,40.8731,41.2989,40.4474,40.7029,587488,41.36515555555556,42.82684351397093,41.18411874839976,-0.7725693704456091
318,2018-04-13,40.8732,41.0435,39.7662,39.8513,684885,41.06238888888889,39.48054437799318,40.917554998719815,-0.8333337001595282
319,2018-04-16,39.681,39.9365,38.9146,39.1701,587937,40.77854444444445,36.99073915230903,40.56806399897585,-0.9257851413865623
320,2018-04-17,38.4037,39.5959,38.4037,39.3404,480877,40.4947,38.04269962157589,40.32253119918069,-0.9740831635286966
321,2018-04-18,40.0216,41.3841,39.1701,39.5959,873012,40.324400000000004,39.67007871967459,40.17720495934455,-0.9804410650528368
322,2018-04-19,42.5466,43.6887,39.9766,40.1746,756169,40.19001111111112,43.30258809228304,40.17668396747564,-0.9280851068161624
323,2018-04-20,39.9842,40.6506,39.6034,40.4602,367685,40.17251111111111,45.06069998123217,40.23338717398051,-0.853706106980404
324,2018-04-23,40.5554,41.0314,36.7474,37.1282,514780,39.70910000000001,32.427189219291364,39.61234973918441,-1.051503687086516
325,2018-04-24,37.1282,37.985,35.7002,36.080999999999996,848800,39.16717777777778,29.616757996565198,38.90607979134753,-1.2780276750660988
326,2018-04-26,36.2714,36.4618,32.1778,32.8441,1478625,38.293977777777776,22.985428676552118,37.693683833078026,-1.6991535610892399
327,2018-04-27,33.4153,36.0809,32.8441,35.7954,757900,37.84332222222222,36.865680402827984,37.31402706646242,-1.7743005822060667
328,2018-02-05,35.7954,36.6522,35.2242,35.4146,539902,37.42604444444444,35.96499583928801,36.93414165316994,-1.8433337117738802
329,2018-03-05,35.7002,35.7002,33.3202,34.9386,524668,36.936955555555556,34.81982125817049,36.53503332253595,-1.9143843550332917
330,2018-04-05,35.129,35.7002,34.8434,35.2242,344565,36.45121111111112,36.13383070307979,36.27286665802876,-1.9254515615182086
331,2018-07-05,36.556999999999995,38.1754,35.5098,37.033,369451,36.102144444444455,43.85387445822525,36.42489332642301,-1.7678882439605985
332,2018-08-05,37.1282,37.6042,36.6522,36.6522,351591,35.679033333333344,42.684089613050745,36.47035466113841,-1.6546715336922588
333,2018-09-05,37.033,37.033,36.1762,36.9378,337402,35.657877777777784,43.89290982878837,36.56384372891073,-1.5243294212747074
334,2018-10-05,36.9378,36.9378,35.2242,35.2242,497197,35.562677777777786,38.62870688973719,36.29591498312859,-1.5415356930697968
335,2018-11-05,35.7002,36.1762,34.7482,36.080999999999996,324736,35.92233333333334,42.351597014272826,36.25293198650287,-1.4691003140708503
336,2018-05-14,35.7954,36.3666,35.4146,36.2714,267589,35.97522222222223,43.17652287726235,36.2566255892023,-1.380418460848638
337,2018-05-15,36.2714,36.6522,36.080999999999996,36.4618,302998,36.09157777777778,44.0389026167563,36.29766047136184,-1.2800185079155852
338,2018-05-16,36.3666,36.3666,35.7002,35.7954,282692,36.18677777777778,41.65602731156198,36.197208377089474,-1.2399305845872348
339,2018-05-17,38.0802,38.0802,35.129,35.3194,252566,36.19735555555556,39.99150646050465,36.02164670167158,-1.2323639143489231
340,2018-05-18,35.4146,35.4146,33.5106,34.3673,668748,35.90116666666667,36.82208454196364,35.69077736133726,-1.288342575394708
341,2018-05-21,35.0337,35.0337,33.5105,33.7961,195556,35.583822222222224,35.02849097240026,35.31184188906981,-1.3630843460101332
342,2018-05-22,33.7961,33.7961,30.7497,31.4161,557314,34.97030000000001,28.745588559480638,34.53269351125585,-1.5959665384181037
343,2018-05-23,27.4177,31.8921,27.4177,31.2257,466778,34.52602222222223,28.308142082735415,33.87129480900468,-1.7754250477016313
344,2018-05-24,31.4161,31.9873,30.2737,30.4641,338763,33.901922222222225,26.566598509081714,33.189855847203745,-1.9565480957419865
345,2018-05-25,30.9401,30.9401,29.0361,29.1313,324865,33.10857777777778,23.806405012742857,32.378144677763,-2.1824770012352346
346,2018-05-28,28.6553,29.5121,25.8945,26.6561,926426,32.01905555555556,19.710645734653113,31.2337357422104,-2.532067146550631
347,2018-05-29,26.6561,29.9881,25.7041,29.4169,556700,31.310333333333332,33.461323302343544,30.87036859376832,-2.5568723356547096
348,2018-05-30,29.4169,29.4169,28.3697,28.9409,283589,30.601611111111108,32.43005767106335,30.484474875014655,-2.585139964318529
349,2018-05-31,29.4298,30.0164,28.7454,29.8201,420426,30.09636666666667,36.33312781933855,30.351599900011728,-2.5076910698036485
350,2018-01-06,29.6246,31.9711,29.429000000000002,31.1889,513214,29.806677777777775,41.95468911651489,30.519059920009386,-2.309242037693089
351,2018-04-06,31.2867,32.3622,30.5045,32.2644,513711,29.900933333333327,45.98996296413096,30.86812793600751,-2.041651006407683
352,2018-05-06,32.2644,33.0466,32.0689,32.3621,404670,30.027199999999993,46.35480555186441,31.166922348806008,-1.800939503190822
353,2018-06-06,32.4599,32.5576,31.6777,32.3621,357759,30.238088888888885,46.35480555186441,31.40595787904481,-1.591824342514471
354,2018-07-06,32.3621,35.5885,32.0688,35.1975,1123039,30.912111111111106,56.29232320786801,32.16426630323585,-1.1836614748334071
355,2018-08-06,34.4153,36.8596,34.4153,36.3707,806519,31.99151111111111,59.62506259520492,33.00555304258868,-0.7567981286464374
356,2018-11-06,36.1752,36.664,35.2952,35.2953,577342,32.644666666666666,55.45120810152371,33.463502434070946,-0.49952344854386155
357,2018-12-06,35.5886,35.5886,33.1443,34.4153,958014,33.25293333333333,52.22925222721296,33.65386194725676,-0.3624618222692675
358,2018-06-13,34.0242,35.4908,33.8287,34.7086,761987,33.796099999999996,53.20518606200569,33.8648095578054,-0.2275495871849671
359,2018-06-14,34.7086,34.7086,33.242,33.6332,492328,34.06768888888888,49.23361182264213,33.81848764624432,-0.20504285500000208
360,2018-06-15,33.9265,34.8065,33.2421,34.4153,396057,34.306677777777765,52.03766334408678,33.937850116995456,-0.12268296106590526
361,2018-06-18,34.6108,34.6108,32.7532,33.5354,399596,34.43704444444443,48.77365866515931,33.85736009359637,-0.1269493352079607
362,2018-06-19,33.2421,33.2421,31.2867,32.7532,754396,34.480499999999985,46.010780325839306,33.63652807487709,-0.19124294075848525
363,2018-06-20,32.7532,34.122,32.0688,33.5354,292314,34.295822222222206,49.11498950501872,33.616302459901675,-0.17703829620965195
364,2018-06-21,33.4376,33.5354,32.6555,32.851,190473,33.90474444444443,46.59080544790139,33.46324196792134,-0.21848778214763342
365,2018-06-22,32.2644,33.4376,32.2644,33.4376,218076,33.698333333333316,49.009669880447845,33.45811357433708,-0.2016782593680162
366,2018-06-25,33.2421,33.9265,33.2421,33.6332,273398,33.611433333333316,49.82566692118314,33.49313085946966,-0.1706066587928916
367,2018-06-26,33.731,33.731,32.7533,33.2421,118717,33.448488888888875,48.16591114352572,33.442924687575726,-0.17551743715947765
368,2018-06-27,33.2421,33.4376,32.851,32.851,269848,33.36157777777776,46.49786239046462,33.32453975006058,-0.20856357477250498
369,2018-06-28,32.7532,33.0465,32.3621,32.6555,294530,33.16604444444443,45.64687400960733,33.19073180004847,-0.24767307205026157
370,2018-06-29,32.7533,33.0466,32.2644,32.5577,270636,33.0574111111111,45.201199923277315,33.06412544003878,-0.283293640321439
371,2018-02-07,32.5577,32.5577,30.309,30.7978,471629,32.840144444444434,38.00948941918115,32.610860352031025,-0.448363958592914
372,2018-03-07,30.7978,31.2867,29.0379,29.3312,315334,32.373011111111104,33.260326062300535,31.95492828162482,-0.6895767269412971
373,2018-04-07,29.3312,29.7223,28.549,29.5268,416562,32.00365555555555,34.43691911313566,31.46930262529986,-0.8550992465653415
374,2018-05-07,29.3313,29.6246,28.3535,28.5491,280098,31.46048888888888,31.452129644179962,30.88526210023989,-1.0530305739452643
375,2018-06-07,28.5491,29.8201,27.3758,29.3312,583650,30.98248888888888,36.214801690654895,30.57444968019191,-1.133714883727876
376,2018-09-07,29.3312,30.0156,29.1357,29.2335,198950,30.53708888888888,35.879435503345434,30.306259744153532,-1.1918029910079504
377,2018-10-07,29.8201,30.0157,29.3313,29.5268,113629,30.167733333333324,37.743329608531475,30.15036779532283,-1.2003346649053555
378,2018-11-07,29.0379,29.6246,29.0379,29.2335,381772,29.7875111111111,36.59765358818551,29.966994236258266,-1.2167371482733458
379,2018-12-07,29.3313,29.3313,28.8424,29.1357,71290,29.407288888888875,36.20303452336383,29.800735389006615,-1.2235238557750705
380,2018-07-13,29.6246,30.0156,29.5268,29.9179,258763,29.309522222222206,41.62452716336983,29.824168311205295,-1.1525000641507788
381,2018-07-16,30.1134,30.309,29.6246,29.7223,145817,29.35297777777776,40.693254201067155,29.803794648964235,-1.0993241583009699
382,2018-07-17,30.2112,30.3089,29.3312,29.9179,253840,29.396433333333317,42.088582993938786,29.82661571917139,-1.0295307943639287
383,2018-07-18,29.7224,31.58,29.7224,31.4822,397237,29.72233333333331,51.8461091411376,30.157732575337114,-0.8383293748193665
384,2018-07-19,31.4822,32.2644,30.9933,32.2644,426120,30.04824444444442,55.851745489815926,30.579066060269696,-0.6165763609332302
385,2018-07-20,32.2644,33.0466,31.7755,32.2644,543199,30.385011111111094,55.85174548981592,30.91613284821576,-0.43581173340496804
386,2018-07-23,32.4599,32.5577,31.4822,31.4822,345836,30.602277777777758,50.937600304448424,31.02934627857261,-0.35161823054488295
387,2018-07-24,31.2867,31.4822,30.7978,31.1889,200935,30.819544444444425,49.18990332076806,31.061257022858094,-0.305044765562819
388,2018-07-25,31.1889,31.7755,30.8956,31.4822,522934,31.080266666666645,51.000428708837134,31.145445618286477,-0.24168213897501545
389,2018-07-26,31.2867,31.4822,31.0911,31.4822,274411,31.25407777777776,51.000428708837134,31.212796494629185,-0.1892848430560825
390,2018-07-27,31.3844,33.7309,31.3844,33.6332,1455685,31.6886222222222,62.397011984118215,31.696877195703347,0.02551400523431724
391,2018-07-30,33.731,36.3708,33.731,35.8819,1140882,32.351288888888874,70.2001922954813,32.53388175656268,0.37289641907741
392,2018-07-31,35.6864,35.8819,34.7086,35.393,774431,32.78582222222221,66.94740093219073,33.10570540525014,0.6018120262869289
393,2018-01-08,35.6863,37.544000000000004,34.9041,36.4685,1255731,33.252944444444424,70.2167755163105,33.778264324200116,0.8600984760802817
394,2018-02-08,36.1752,37.9351,36.1752,37.7395,1424712,33.86128888888887,73.54686588756059,34.57051145936009,1.1540482760485276
395,2018-03-08,37.8373,37.8373,37.0551,37.544000000000004,761648,34.5348222222222,72.20945677809272,35.16520916748808,1.3556038369803574
396,2018-06-08,37.544000000000004,37.544000000000004,36.3708,36.4685,751215,35.12144444444443,65.18670275622364,35.42586733399047,1.4122743894257468
397,2018-07-08,36.3707,36.8596,35.393,35.4908,1030104,35.56684444444443,59.51969317566061,35.43885386719238,1.3625869374735515
398,2018-08-08,35.4908,37.0551,35.4908,36.9574,570142,36.17519999999999,64.50460715534948,35.74256309375391,1.4251236980526159
399,2018-09-08,37.1529,37.6418,36.1752,36.7618,689438,36.52282222222221,63.383538508157315,35.94641047500313,1.4422755908361822
400,2018-10-08,37.1529,37.1529,35.8819,36.3707,545860,36.57713333333332,61.09706857676798,36.0312683800025,1.40807863400466
401,2018-08-13,36.3707,36.9573,35.9796,36.0774,954940,36.65317777777776,59.36746548684039,36.04049470400201,1.3418425153018418
402,2018-08-14,36.1752,39.0105,35.9796,38.7172,1869184,36.90303333333332,68.1161140480702,36.5758357632016,1.4852388038930684
403,2018-08-15,38.9127,39.5971,37.6417,37.6418,1018762,36.89217777777776,62.23715443162841,36.78902861056129,1.49487363052274
404,2018-08-16,38.1307,38.5217,37.1529,38.4239,983370,36.98994444444443,64.62818379640365,37.11600288844903,1.5477764305257864
405,2018-08-17,38.2284,38.9128,38.0328,38.3262,902713,37.196355555555535,64.08233109994029,37.358042310759224,1.5637922831717503
406,2018-08-20,38.424,40.0861,38.424,39.4016,1066606,37.63088888888887,67.351086294847,37.76675384860738,1.6443062157784496
407,2018-08-21,39.4994,39.8905,38.6194,39.1083,872740,37.86987777777776,65.59765292030896,38.035063078885905,1.6652512488375066
408,2018-08-22,39.1083,39.5972,38.4239,38.5217,889331,38.0654222222222,62.1146534426106,38.13239046310873,1.615889650820101
409,2018-08-23,38.7172,38.7172,37.9351,38.1306,915230,38.26096666666665,59.83357357590204,38.13203237048698,1.5276024768654963
410,2018-08-24,38.1306,38.3261,37.544000000000004,38.3262,950361,38.510833333333316,60.61263037360399,38.170865896389586,1.4566264576490298
411,2018-08-27,37.8373,38.7173,37.8373,38.0329,646227,38.43479999999998,58.77184503146096,38.14327271711167,1.361021582677175
412,2018-08-28,38.3262,38.424,38.0329,38.0329,473400,38.478255555555535,58.77184503146096,38.121198173689336,1.2706072608880845
413,2018-08-29,38.2284,38.3262,37.6418,37.9351,541130,38.42394444444442,58.08960903788554,38.08397853895147,1.1774882650603047
414,2018-08-30,37.9351,38.815,37.9351,38.815,973249,38.478255555555535,62.3267905608327,38.23018283116118,1.161304570151806
415,2018-08-31,38.7172,39.4994,38.7172,38.9128,1285058,38.42394444444442,62.77724830058787,38.36670626492895,1.143192506389866
416,2018-04-09,39.1083,39.1083,37.8373,38.1306,554927,38.31531111111109,56.91564117772678,38.319485011943165,1.0535765874152432
417,2018-05-09,38.1306,38.3261,37.3484,37.6418,762301,38.21754444444443,53.55069872259031,38.18394800955454,0.9323655216953384
418,2018-06-09,37.7396,37.7396,35.9797,36.1752,1335612,38.00027777777776,44.96151134886047,37.782198407643634,0.7097806067102894
419,2018-07-09,36.1752,37.0551,36.1752,36.9574,410949,37.84818888888887,49.60422479748965,37.61723872611491,0.5896997689674706
420,2018-10-09,36.9574,37.2507,36.6641,36.8596,269055,37.71782222222221,49.04713557658461,37.465710980891934,0.48109740584739313
421,2018-11-09,36.9574,37.7395,36.5663,37.7395,562060,37.685222222222215,54.04742442516555,37.52046878471355,0.4607189457863896
422,2018-12-09,38.1306,38.1306,37.1529,37.1529,451697,37.5983111111111,50.490079571378104,37.44695502777085,0.39270825547322374
